00 0F 01 63 DE 3A B0 43 A0 D9 9A 01 73 E5 FF
00 0F 02 63 DE 3A B0 43 76 66 66 01 27 08 FF
00 0F 03 63 DE 3A B0 43 7C 99 9A 01 2E B9 FF
00 0F 01 63 DE 48 C0 43 87 26 66 01 3F AB FF
00 0F 02 63 DE 48 C0 43 8C 73 33 01 4A D1 FF
00 0F 03 63 DE 48 C0 43 7F B3 33 01 31 E5 FF
00 0F 01 63 DE 56 D0 43 7E 4C CD 01 2F C9 FF
00 0F 02 63 DE 56 D0 43 8A A6 66 01 46 B2 FF
00 0F 03 63 DE 56 D0 43 82 00 00 01 35 EA FF
00 0F 01 63 DE 64 E0 43 8A B3 33 01 46 93 FF
00 0F 02 63 DE 64 E0 43 86 D9 9A 01 3F B2 FF
00 0F 03 63 DE 64 E0 43 84 99 9A 01 3A 1E FF
00 0F 01 63 DE 72 F0 43 8C 4C CD 01 4A D7 FF
00 0F 02 63 DE 72 F0 43 80 D9 9A 01 33 09 FF
00 0F 03 63 DE 72 F0 43 50 99 9A 01 02 55 FF
00 0F 01 63 DE 81 00 43 73 4C CD 01 24 5E FF
00 0F 02 63 DE 81 00 43 8C 73 33 01 4A AD FF
00 0F 03 63 DE 81 00 43 9D 4C CD 01 6C 4E FF
00 0F 01 63 DE 8F 10 43 85 A6 66 01 3C 97 FF
00 0F 02 63 DE 8F 10 43 86 A6 66 01 3E CF FF
00 0F 03 63 DE 8F 10 43 85 99 9A 01 3C F4 FF
00 0F 01 63 DE 9D 20 43 8B D9 9A 01 49 F7 FF
00 0F 02 63 DE 9D 20 43 74 66 66 01 25 EA FF
00 0F 03 63 DE 9D 20 43 94 4C CD 01 5A CD FF
00 0F 01 63 DE AB 30 43 77 66 66 01 28 69 FF
00 0F 02 63 DE AB 30 43 93 D9 9A 01 59 B6 FF
00 0F 03 63 DE AB 30 43 51 CC CD 01 03 EC FF
00 0F 01 63 DE B9 40 43 57 B3 33 01 09 8E FF
00 0F 02 63 DE B9 40 43 89 F3 33 01 45 B2 FF
00 0F 03 63 DE B9 40 43 70 80 00 01 21 C4 FF
00 0F 01 63 DE C7 50 43 71 80 00 01 23 1B FF
00 0F 02 63 DE C7 50 43 80 A6 66 01 32 0B FF
00 0F 03 63 DE C7 50 43 79 66 66 01 2A C7 FF
00 0F 01 63 DE D5 60 43 A4 19 9A 01 79 4F FF
00 0F 02 63 DE D5 60 43 91 19 9A 01 53 C7 FF
00 0F 03 63 DE D5 60 43 95 CC CD 01 5D 91 FF
00 0F 01 63 DE E3 70 43 92 E6 66 01 57 8D FF
00 0F 02 63 DE E3 70 43 83 C0 00 01 38 2D FF
00 0F 03 63 DE E3 70 43 90 C0 00 01 53 A5 FF
00 0F 01 63 DE F1 80 43 8A 59 9A 01 46 D9 FF
00 0F 02 63 DE F1 80 43 84 80 00 01 3A 18 FF
00 0F 03 63 DE F1 80 43 8B 40 00 01 48 F4 FF
00 0F 01 63 DE FF 90 43 87 40 00 01 3F 9C FF
00 0F 02 63 DE FF 90 43 82 59 9A 01 36 99 FF
00 0F 03 63 DE FF 90 43 4F E6 66 01 01 3C FF
00 0F 01 63 DF 0D A0 43 85 B3 33 01 3C 79 FF
00 0F 02 63 DF 0D A0 43 89 D9 9A 01 45 18 FF
00 0F 03 63 DF 0D A0 43 8A B3 33 01 46 B9 FF
00 0F 01 63 DF 1B B0 43 76 00 00 01 27 9E FF
00 0F 02 63 DF 1B B0 43 86 F3 33 01 3F A4 FF
00 0F 03 63 DF 1B B0 43 80 40 00 01 32 8A FF
00 0F 01 63 DF 29 C0 43 5B E6 66 01 0D D1 FF
00 0F 02 63 DF 29 C0 43 85 B3 33 01 3C AF FF
00 0F 03 63 DF 29 C0 43 8F 59 9A 01 50 F6 FF
00 0F 01 63 DF 37 D0 43 94 C0 00 01 5A A0 FF
00 0F 02 63 DF 37 D0 43 89 66 66 01 44 38 FF
00 0F 03 63 DF 37 D0 43 83 80 00 01 38 44 FF
00 0F 01 63 DF 45 E0 43 8B A6 66 01 48 C3 FF
00 0F 02 63 DF 45 E0 43 80 D9 9A 01 33 84 FF
00 0F 03 63 DF 45 E0 43 7E 00 00 01 2F 93 FF
00 0F 01 63 DF 53 F0 43 91 19 9A 01 53 2F FF
00 0F 02 63 DF 53 F0 43 6D 66 66 01 1E E6 FF
00 0F 03 63 DF 53 F0 43 82 26 66 01 35 E2 FF
00 0F 01 63 DF 62 00 43 88 0C CD 01 41 84 FF
00 0F 02 63 DF 62 00 43 97 B3 33 01 60 6B FF
00 0F 03 63 DF 62 00 43 69 66 66 01 1A 65 FF
00 0F 01 63 DF 70 10 43 7C 33 33 01 2D D2 FF
00 0F 02 63 DF 70 10 43 6E 33 33 01 1F FA FF
00 0F 03 63 DF 70 10 43 5C B3 33 01 0E 5A FF
00 0F 01 63 DF 7E 20 43 8B 99 9A 01 48 6D FF
00 0F 02 63 DF 7E 20 43 5B 66 66 01 0C EC FF
00 0F 03 63 DF 7E 20 43 85 4C CD 01 3C 2F FF
00 0F 01 63 DF 8C 30 43 87 80 00 01 40 3F FF
00 0F 02 63 DF 8C 30 43 87 D9 9A 01 41 E8 FF
00 0F 03 63 DF 8C 30 43 84 0C CD 01 39 3A FF
00 0F 01 63 DF 9A 40 43 8E 33 33 01 4D 98 FF
00 0F 02 63 DF 9A 40 43 86 80 00 01 3E 8E FF
00 0F 03 63 DF 9A 40 43 96 40 00 01 5E DA FF
00 0F 01 63 DF A8 50 43 75 4C CD 01 26 84 FF
00 0F 02 63 DF A8 50 43 82 99 9A 01 36 2A FF
00 0F 03 63 DF A8 50 43 7A E6 66 01 2C 21 FF
00 0F 01 63 DF B6 60 43 88 C0 00 01 42 10 FF
00 0F 02 63 DF B6 60 43 86 99 9A 01 3E E1 FF
00 0F 03 63 DF B6 60 43 81 00 00 01 33 1C FF
00 0F 01 63 DF C4 70 43 84 66 66 01 3A E7 FF
00 0F 02 63 DF C4 70 43 78 B3 33 01 2A 1D FF
00 0F 03 63 DF C4 70 43 8F 59 9A 01 50 94 FF
00 0F 01 63 DF D2 80 43 85 73 33 01 3C 00 FF
00 0F 02 63 DF D2 80 43 69 CC CD 01 1B 69 FF
00 0F 03 63 DF D2 80 43 93 B3 33 01 58 AC FF
00 0F 01 63 DF E0 90 43 72 66 66 01 23 F5 FF
00 0F 02 63 DF E0 90 43 87 00 00 01 3F 59 FF
00 0F 03 63 DF E0 90 43 80 73 33 01 32 D7 FF
00 0F 01 63 DF EE A0 43 6D 19 9A 01 1E 0E FF
00 0F 02 63 DF EE A0 43 84 59 9A 01 3A E2 FF
00 0F 03 63 DF EE A0 43 8A 33 33 01 45 33 FF
00 0F 01 63 DF FC B0 43 8C E6 66 01 4B 3C FF
00 0F 02 63 DF FC B0 43 78 CC CD 01 2A 5F FF
00 0F 03 63 DF FC B0 43 7F 4C CD 01 30 3F FF
00 0F 01 63 E0 0A C0 43 73 33 33 01 24 01 FF
00 0F 02 63 E0 0A C0 43 67 CC CD 01 19 66 FF
00 0F 03 63 E0 0A C0 43 92 B3 33 01 56 99 FF
00 0F 01 63 E0 18 D0 43 86 F3 33 01 3F BC FF
00 0F 02 63 E0 18 D0 43 80 0C CD 01 31 D9 FF
00 0F 03 63 E0 18 D0 43 96 B3 33 01 5E 50 FF
00 0F 01 63 E0 26 E0 43 83 33 33 01 37 EF FF
00 0F 02 63 E0 26 E0 43 74 80 00 01 25 55 FF
00 0F 03 63 E0 26 E0 43 80 33 33 01 31 AF FF
00 0F 01 63 E0 34 F0 43 63 33 33 01 14 E6 FF
00 0F 02 63 E0 34 F0 43 7F 00 00 01 30 A4 FF
00 0F 03 63 E0 34 F0 43 90 99 9A 01 52 39 FF
00 0F 01 63 E0 43 00 43 89 73 33 01 44 79 FF
00 0F 02 63 E0 43 00 43 76 B3 33 01 28 ED FF
00 0F 03 63 E0 43 00 43 8D 33 33 01 4B CD FF
00 0F 01 63 E0 51 10 43 87 00 00 01 3F CA FF
00 0F 02 63 E0 51 10 43 7A 99 9A 01 2C 3F FF
00 0F 03 63 E0 51 10 43 8F 00 00 01 4F DA FF
00 0F 01 63 E0 5F 20 43 64 33 33 01 15 BC FF
00 0F 02 63 E0 5F 20 43 88 99 9A 01 42 57 FF
00 0F 03 63 E0 5F 20 43 85 66 66 01 3C 06 FF
00 0F 01 63 E0 6D 30 43 85 66 66 01 3C 6D FF
00 0F 02 63 E0 6D 30 43 8C 66 66 01 4A 45 FF
00 0F 03 63 E0 6D 30 43 8A F3 33 01 47 D7 FF
00 0F 01 63 E0 7B 40 43 91 C0 00 01 54 04 FF
00 0F 02 63 E0 7B 40 43 8F 73 33 01 50 3E FF
00 0F 03 63 E0 7B 40 43 84 CC CD 01 3B 97 FF
00 0F 01 63 E0 89 50 43 6B 33 33 01 1C 31 FF
00 0F 02 63 E0 89 50 43 6A 66 66 01 1B 53 FF
00 0F 03 63 E0 89 50 43 7D CC CD 01 2F FE FF
00 0F 01 63 E0 97 60 43 84 D9 9A 01 3B 27 FF
00 0F 02 63 E0 97 60 43 84 80 00 01 3A 0E FF
00 0F 03 63 E0 97 60 43 88 80 00 01 42 16 FF
00 0F 01 63 E0 A5 70 43 8F 80 00 01 50 0D FF
